lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
,78311,0.42687442898750305,0.9148123546994354,0.9069751082699481,25,,,
,78311,,,,25,0.00288788671605289,0.9996886674968867,0.9995157049951573
2.0000000000000007e-08,78312,,,,,,,
,81323,0.42688459157943726,0.9146462969113252,0.9066815802987076,26,,,
,81323,,,,26,0.002872945973649621,0.9996679119966791,0.9994714265947146
2.000000000000001e-09,81324,,,,,,,
,84335,0.4268936812877655,0.9148123546994354,0.9069751082699481,27,,,
,84335,,,,27,0.002949133049696684,0.9994811124948111,0.9991900742585678
2.000000000000001e-09,84336,,,,,,,
,87347,0.42690199613571167,0.9146462969113252,0.9068333494214706,28,,,
,87347,,,,28,0.002790909493342042,0.9997094229970942,0.9995350767953507
2.000000000000001e-09,87348,,,,,,,
,90359,0.42690303921699524,0.9143141813351047,0.90638627833794,29,,,
,90359,,,,29,0.0028578995261341333,0.9996471564964715,0.9994105437941054
2.000000000000001e-09,90360,,,,,,,
,93371,0.4268989861011505,0.9146462969113252,0.9066815802987076,30,,,
,93371,,,,30,0.0026826648972928524,0.9997301784973018,0.9995793551957937
2.000000000000001e-09,93372,,,,,,,
,96383,0.426872193813324,0.9146462969113252,0.9066815802987076,31,,,
,96383,,,,31,0.0027536784764379263,0.999626400996264,0.9994160785941609
2.000000000000001e-09,96384,,,,,,,
,99395,0.4269149601459503,0.9144802391232149,0.9066453271315268,32,,,
,99395,,,,32,0.002687815809622407,0.999626400996264,0.9993745675937459
2.000000000000001e-09,99396,,,,,,,
,102407,0.4269183278083801,0.9146462969113252,0.9066815802987076,33,,,
,102407,,,,33,0.0028430200181901455,0.9995641344956413,0.9993081499930817
2.000000000000001e-09,102408,,,,,,,
,105419,0.4269196093082428,0.9146462969113252,0.9066815802987076,34,,,
,105419,,,,34,0.002643511863425374,0.9996471564964715,0.999432682994327
2.000000000000001e-09,105420,,,,,,,
,108431,0.4269092381000519,0.9144802391232149,0.90653982145023,35,,,
,108431,,,,35,0.002775380155071616,0.9996679119966791,0.9994843411281769
