lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
2e-05,108432,,,,,,,
,111443,1.5725204944610596,0.5672534041846563,0.5329375981870627,36,,,
,111443,,,,36,1.5175236463546753,0.5676573136310809,0.4298609193041274
2e-05,111444,,,,,,,
,114455,1.570668339729309,0.5667552308203255,0.5314508443698875,37,,,
,114455,,,,37,1.5113939046859741,0.5710816868670098,0.43526825861741536
2e-05,114456,,,,,,,
,117467,1.5681291818618774,0.5664231152441049,0.5323230768216847,38,,,
,117467,,,,38,1.5075255632400513,0.570811887763573,0.4347170216178315
2e-05,117468,,,,,,,
,120479,1.5660309791564941,0.5669212886084357,0.5313992008277199,39,,,
,120479,,,,39,1.5031858682632446,0.5720778681720073,0.4357262287978805
2e-05,120480,,,,,,,
,123491,1.5645092725753784,0.5659249418797742,0.5341744866163904,40,,,
,123491,,,,40,1.5048351287841797,0.5707496264320107,0.4345286990074833
2e-05,123492,,,,,,,
,126503,1.5654296875,0.5674194619727665,0.5353872577732383,41,,,
,126503,,,,41,1.500059723854065,0.5718703304001328,0.4364719435264512
2e-05,126504,,,,,,,
,129515,1.560731053352356,0.5685818664895383,0.5344682956826722,42,,,
,129515,,,,42,1.4982861280441284,0.5733646023576291,0.4372855626615637
2e-05,129516,,,,,,,
,132527,1.558779239654541,0.5694121554300897,0.5389154149241092,43,,,
,132527,,,,43,1.495284080505371,0.5749211356466877,0.4398505244809025
2e-05,132528,,,,,,,
,135539,1.5595829486846924,0.5685818664895383,0.5361372552388585,44,,,
,135539,,,,44,1.4898449182510376,0.5743192761082517,0.43775189125797553
2e-05,135540,,,,,,,
,138551,1.5563558340072632,0.5687479242776486,0.5402589955766975,45,,,
,138551,,,,45,1.4871762990951538,0.5751909347501245,0.4393336779915627
2e-05,138552,,,,,,,
,141563,1.557687759399414,0.570242444370641,0.539045316795034,46,,,
,141563,,,,46,1.4856598377227783,0.5732815872488793,0.4368809227664882
2e-05,141564,,,,,,,
,144575,1.556675672531128,0.5679176353370973,0.537158730389153,47,,,
,144575,,,,47,1.4821219444274902,0.576602191598871,0.4406594629952754
2e-05,144576,,,,,,,
,147587,1.554121732711792,0.5705745599468615,0.5410470277578624,48,,,
,147587,,,,48,1.4792404174804688,0.5766229453760584,0.4399736565085478
2e-05,147588,,,,,,,
,150599,1.5535959005355835,0.5700763865825307,0.5418640427685458,49,,,
,150599,,,,49,1.4773962497711182,0.5763946538269965,0.439786176618559
2e-05,150600,,,,,,,
,153611,1.5536507368087769,0.5710727333111923,0.5414133844728118,50,,,
,153611,,,,50,1.478963851928711,0.5795077204051138,0.443504207704834
2e-05,153612,,,,,,,
,156623,1.5515315532684326,0.570242444370641,0.5405609625222203,51,,,
,156623,,,,51,1.4774669408798218,0.5786568155404284,0.44124979565884864
2e-05,156624,,,,,,,
,159635,1.5514708757400513,0.5700763865825307,0.5413488487410925,52,,,
,159635,,,,52,1.473819613456726,0.5797152581769882,0.4434900482621161
2e-05,159636,,,,,,,
,162647,1.5508671998977661,0.5680836931252076,0.5395673825668841,53,,,
,162647,,,,53,1.4694881439208984,0.5795907355138635,0.44342190076008287
2e-05,162648,,,,,,,
,165659,1.5486271381378174,0.5722351378279641,0.5434358504856444,54,,,
,165659,,,,54,1.4742120504379272,0.5783040013282418,0.44298383046035145
2e-05,165660,,,,,,,
,168671,1.5507752895355225,0.5728993689804052,0.5445759639711921,55,,,
,168671,,,,55,1.4713019132614136,0.5791341524157396,0.44326184386643425
2e-05,168672,,,,,,,
,171683,1.5482432842254639,0.5714048488874128,0.5419419342031001,56,,,
,171683,,,,56,1.4709446430206299,0.5784285239913665,0.4428794229461926
2e-05,171684,,,,,,,
,174695,1.5485402345657349,0.5720690800398539,0.5445323327282724,57,,,
,174695,,,,57,1.464708685874939,0.5811472688029221,0.4436721585284262
2e-05,174696,,,,,,,
,177707,1.5496649742126465,0.5715709066755231,0.5429759976570924,58,,,
,177707,,,,58,1.4590741395950317,0.5844056118213515,0.448704208155122
2e-05,177708,,,,,,,
,180719,1.5487319231033325,0.5719030222517436,0.5435975141019171,59,,,
,180719,,,,59,1.4657901525497437,0.5794662128507388,0.443891903348452
