lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1
,84335,1.2930389642715454,0.7396213882431086,0.719148057249587,27,,,
,84335,,,,27,0.06837428361177444,0.9837497924622282,0.9724920323064894
2.0000000000000004e-07,84336,,,,,,,
,87347,1.293042540550232,0.7397874460312188,0.7193033129276051,28,,,
,87347,,,,28,0.06996148824691772,0.9835630084675411,0.9723161061609473
2.0000000000000004e-07,87348,,,,,,,
,90359,1.293056845664978,0.7397874460312188,0.7193033129276051,29,,,
,90359,,,,29,0.0695602148771286,0.9834592395816039,0.9718902891648985
2.0000000000000004e-07,90360,,,,,,,
,93371,1.2931039333343506,0.7397874460312188,0.7193033129276051,30,,,
,93371,,,,30,0.07031136006116867,0.983230948032542,0.9719733218429853
2.0000000000000004e-07,93372,,,,,,,
,96383,1.2930928468704224,0.7397874460312188,0.7193033129276051,31,,,
,96383,,,,31,0.06904832273721695,0.9838328075709779,0.9723624540671666
2.0000000000000004e-07,96384,,,,,,,
,99395,1.29312264919281,0.7397874460312188,0.7193033129276051,32,,,
,99395,,,,32,0.06872013956308365,0.9838743151253528,0.9728808112615396
2.0000000000000007e-08,99396,,,,,,,
,102407,1.2931081056594849,0.7397874460312188,0.7193033129276051,33,,,
,102407,,,,33,0.07053329795598984,0.9828573800431678,0.971173543743687
2.0000000000000007e-08,102408,,,,,,,
,105419,1.2931181192398071,0.7397874460312188,0.7193033129276051,34,,,
,105419,,,,34,0.07034759223461151,0.9828366262659805,0.9710232227080107
